"deviance","gbar","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
430.5,3.078,-0.7746,-0.6395,0.3124,-0.5469,0.6758,4.738,1.649,-3.766,-6.743,2.098,3.701,2.198,-3.731,7.317,5.242,4.612,3.998,4.644,4.753,4.82,4.5,4.949,0.4065
432.8,2.863,-0.3233,-0.09675,0.7685,-1.447,1.502,4.595,1.421,-3.271,-6.614,2.139,3.629,2.336,-3.621,7.502,4.898,4.501,4.131,5.445,4.729,4.45,4.224,5,0.4268
430.9,2.932,-0.5213,-0.2461,1.077,-1.993,1.468,4.739,1.344,-3.621,-7.07,2.163,3.475,1.687,-3.584,7.909,4.975,5.102,3.886,5.463,4.41,5.099,4.664,4.54,0.4999
410.7,3.216,-0.6367,-0.3257,0.3919,-0.4418,1.127,4.782,1.7,-3.836,-6.846,2.013,3.543,-0.7649,-3.67,7.74,4.966,5.301,4.79,5.094,4.41,4.982,4.382,4.722,0.3938
428.1,2.882,-0.5998,-0.2752,0.9565,-0.7756,0.4033,4.975,1.751,-4.159,-7.315,2.134,3.663,-2.417,-3.746,6.93,4.856,5.078,4.627,4.439,5.009,4.785,4.828,4.49,0.4026
421.7,2.807,-0.05109,0.03854,0.05602,-0.6672,1.08,4.83,1.503,-4.477,-6.993,2.096,3.592,2.738,-3.682,6.948,4.8,5.636,5.103,3.824,6.479,5.073,4.828,4.398,0.8551
447.4,2.841,-0.6548,-0.7187,0.149,-0.7125,0.7974,5.5,1.579,-4.456,-7.055,2.302,4.2,-0.1044,-3.683,7.237,4.627,5.238,5.103,5.289,6.479,4.602,5.55,4.525,0.9899
451.6,2.921,-0.9051,-0.5483,0.191,-0.7396,0.9371,4.799,1.679,-4.614,-7.578,2.414,4.018,0.6677,-3.791,7.226,4.83,4.964,5.577,4.432,4.161,4.979,5.241,4.599,0.2673
413.9,3.196,-0.786,-0.5754,0.4443,-0.2467,0.4424,4.97,1.869,-4.698,-7.469,2.319,3.656,-9.971,-3.756,7.852,4.608,6.094,6.905,3.787,5.107,3.206,6.133,4.461,1.24
435.1,2.959,-0.7135,-0.4597,0.05427,-0.6704,0.9795,5.492,1.805,-5.373,-7.412,2.208,3.904,-13.99,-3.72,8.244,5.38,2.791,7.135,4.549,5.133,1.74,6.681,4.688,2.233
430.1,2.979,-0.2943,-0.4279,0.1631,-0.7197,1.132,6.47,1.888,-5.774,-7.702,2.208,3.466,-13.99,-3.996,7.857,5.445,4.931,7.388,5.037,6.48,2.485,6.918,5.483,1.605
